perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index,top1_change,Top5_Jaccard,Top5_Rbo,Top5_ShiftRank,Top10_Jaccard,Top10_Rbo,Top10_ShiftRank,Top20_Jaccard,Top20_Rbo,Top20_ShiftRank
"[(185, 0.14888704), (273, 0.13805376), (181, 0.120459266), (346, 0.07157057), (442, 0.067969516), (140, 0.050294768), (624, 0.013586936), (955, 0.011845951), (489, 0.01158168), (660, 0.011088713), (232, 0.010532271), (1043, 0.00997443), (764, 0.008794545), (927, 0.008417497), (142, 0.007895614), (1073, 0.0059918724), (218, 0.0054534473), (1196, 0.005119329), (155, 0.005001449), (457, 0.0049974285)]","[185, 273, 181, 346, 442, 140, 624, 955, 489, 660, 232, 1043, 764, 927, 142, 1073, 218, 1196, 155, 457]",11,"[290, 207, 744, 122, 23, 366, 184, 124, 433, 659, 430]",169,"[516, 7, 8, 520, 10, 11, 523, 525, 14, 526, 21, 24, 27, 28, 543, 548, 37, 38, 39, 41, 557, 46, 560, 50, 51, 53, 55, 56, 57, 572, 576, 579, 68, 69, 78, 82, 596, 85, 87, 89, 602, 730, 93, 731, 96, 97, 99, 732, 106, 108, 109, 110, 119, 120, 645, 134, 739, 651, 740, 653, 741, 658, 661, 662, 743, 167, 172, 174, 175, 689, 179, 691, 698, 189, 190, 193, 706, 195, 709, 712, 713, 202, 203, 714, 715, 716, 717, 718, 210, 719, 212, 720, 214, 215, 721, 722, 723, 724, 725, 221, 726, 727, 728, 729, 226, 227, 228, 229, 733, 734, 735, 736, 737, 738, 236, 237, 238, 742, 240, 745, 746, 747, 748, 749, 750, 751, 257, 258, 259, 267, 276, 285, 289, 299, 300, 311, 316, 317, 323, 331, 349, 355, 356, 364, 369, 371, 381, 382, 385, 392, 394, 398, 400, 401, 404, 413, 422, 424, 426, 427, 428, 429, 432, 434, 448, 450, 454, 503, 507]",0,0.42857142857142855,0.7033333333333334,0,0.25,0.5664682539682541,0,0.48148148148148145,0.5653934569472496,0
"[(185, 0.20306478), (181, 0.2007765), (273, 0.1833754), (442, 0.12027826), (346, 0.091044545), (140, 0.08030901), (624, 0.023068514), (142, 0.015172746), (660, 0.011267715), (955, 0.010939746), (1043, 0.010489883), (232, 0.010175987), (927, 0.009712201), (764, 0.008695315), (489, 0.008483457), (111, 0.0068639503), (218, 0.0061162123), (155, 0.0056665246), (1073, 0.0054940167), (159, 0.0051467917)]","[185, 181, 273, 442, 346, 140, 624, 142, 660, 955, 1043, 232, 927, 764, 489, 111, 218, 155, 1073, 159]",22,"[400, 749, 355, 740, 454, 745, 735, 82, 714, 392, 38, 364, 99, 653, 212, 323, 290, 747, 520, 741, 236, 240]",158,"[516, 7, 8, 10, 11, 523, 525, 14, 526, 21, 23, 24, 27, 28, 543, 548, 37, 39, 41, 557, 46, 560, 50, 51, 53, 55, 56, 57, 572, 576, 579, 68, 69, 78, 596, 85, 87, 89, 602, 730, 93, 731, 96, 97, 732, 106, 108, 109, 110, 119, 120, 122, 124, 645, 134, 739, 651, 658, 659, 661, 662, 743, 167, 172, 174, 175, 689, 179, 691, 184, 698, 189, 190, 193, 706, 195, 709, 712, 713, 202, 203, 715, 716, 207, 717, 718, 210, 719, 720, 214, 215, 721, 722, 723, 724, 725, 221, 726, 727, 728, 729, 226, 227, 228, 229, 733, 734, 736, 737, 738, 237, 238, 742, 744, 746, 748, 750, 751, 257, 258, 259, 267, 276, 285, 289, 299, 300, 311, 316, 317, 331, 349, 356, 366, 369, 371, 381, 382, 385, 394, 398, 401, 404, 413, 422, 424, 426, 427, 428, 429, 430, 432, 433, 434, 448, 450, 503, 507]",0,0.42857142857142855,0.8033333333333333,0,0.3333333333333333,0.6500793650793651,0,0.48148148148148145,0.6203875396619204,0
"[(185, 0.35927752), (181, 0.3118439), (273, 0.3091909), (442, 0.22896898), (346, 0.18761295), (140, 0.16975872), (624, 0.045089353), (660, 0.04016512), (955, 0.029001582), (927, 0.028859507), (489, 0.025051676), (232, 0.021112524), (764, 0.020449858), (1043, 0.019978018), (142, 0.018562593), (111, 0.013384585), (1073, 0.011310645), (218, 0.010626506), (942, 0.010236159), (570, 0.009123813)]","[185, 181, 273, 442, 346, 140, 624, 660, 955, 927, 489, 232, 764, 1043, 142, 111, 1073, 218, 942, 570]",49,"[450, 356, 698, 422, 430, 428, 93, 398, 69, 11, 68, 720, 285, 715, 724, 734, 24, 716, 658, 207, 190, 369, 576, 424, 109, 82, 713, 731, 404, 381, 50, 323, 259, 240, 719, 212, 712, 289, 364, 38, 718, 748, 745, 448, 516, 193, 214, 750, 572]",131,"[7, 8, 520, 10, 523, 525, 14, 526, 21, 23, 27, 28, 543, 548, 37, 39, 41, 557, 46, 560, 51, 53, 55, 56, 57, 579, 78, 596, 85, 87, 89, 602, 730, 96, 97, 99, 732, 106, 108, 110, 119, 120, 122, 124, 645, 134, 739, 651, 740, 653, 741, 659, 661, 662, 743, 167, 172, 174, 175, 689, 179, 691, 184, 189, 706, 195, 709, 202, 203, 714, 717, 210, 215, 721, 722, 723, 725, 221, 726, 727, 728, 729, 226, 227, 228, 229, 733, 735, 736, 737, 738, 236, 237, 238, 742, 744, 746, 747, 749, 751, 257, 258, 267, 276, 290, 299, 300, 311, 316, 317, 331, 349, 355, 366, 371, 382, 385, 392, 394, 400, 401, 413, 426, 427, 429, 432, 433, 434, 454, 503, 507]",0,0.42857142857142855,0.8033333333333333,0,0.25,0.616468253968254,0,0.42857142857142855,0.5823207015292928,0
"[(185, 0.15424265), (273, 0.1348158), (181, 0.12376484), (442, 0.08617132), (346, 0.0692154), (140, 0.054523688), (764, 0.014838389), (927, 0.0104561765), (660, 0.010158663), (1222, 0.009621968), (1043, 0.009016679), (232, 0.008918874), (624, 0.008694941), (489, 0.007728993), (142, 0.0073409327), (955, 0.00724638), (159, 0.0046844385), (1036, 0.0045756297), (1073, 0.0045095254), (111, 0.0044365674)]","[185, 273, 181, 442, 346, 140, 764, 927, 660, 1222, 1043, 232, 624, 489, 142, 955, 159, 1036, 1073, 111]",13,"[724, 523, 401, 742, 190, 236, 432, 718, 543, 422, 394, 430, 738]",167,"[516, 7, 8, 520, 10, 11, 525, 14, 526, 21, 23, 24, 27, 28, 548, 37, 38, 39, 41, 557, 46, 560, 50, 51, 53, 55, 56, 57, 572, 576, 579, 68, 69, 78, 82, 596, 85, 87, 89, 602, 730, 93, 731, 96, 97, 99, 732, 106, 108, 109, 110, 119, 120, 122, 124, 645, 134, 739, 651, 740, 653, 741, 658, 659, 661, 662, 743, 167, 172, 174, 175, 689, 179, 691, 184, 698, 189, 193, 706, 195, 709, 712, 713, 202, 203, 714, 715, 716, 207, 717, 210, 719, 212, 720, 214, 215, 721, 722, 723, 725, 221, 726, 727, 728, 729, 226, 227, 228, 229, 733, 734, 735, 736, 737, 237, 238, 240, 744, 745, 746, 747, 748, 749, 750, 751, 257, 258, 259, 267, 276, 285, 289, 290, 299, 300, 311, 316, 317, 323, 331, 349, 355, 356, 364, 366, 369, 371, 381, 382, 385, 392, 398, 400, 404, 413, 424, 426, 427, 428, 429, 433, 434, 448, 450, 454, 503, 507]",0,0.42857142857142855,0.7033333333333334,0,0.25,0.5664682539682541,0,0.3793103448275862,0.5436923905557808,0
"[(185, 0.87235), (273, 0.86365086), (181, 0.86148673), (442, 0.80335355), (346, 0.7775121), (140, 0.7765305), (232, 0.6546049), (660, 0.55833805), (142, 0.536702), (624, 0.48636323), (764, 0.4836686), (955, 0.46071112), (489, 0.41733438), (927, 0.37893265), (1043, 0.3327274), (218, 0.21625158), (1196, 0.21184832), (1119, 0.1941791), (457, 0.1908066), (1073, 0.18073556)]","[185, 273, 181, 442, 346, 140, 232, 660, 142, 624, 764, 955, 489, 927, 1043, 218, 1196, 1119, 457, 1073]",177,"[723, 516, 78, 124, 394, 39, 742, 713, 257, 424, 433, 747, 99, 195, 400, 426, 21, 733, 122, 709, 167, 579, 38, 355, 226, 119, 331, 299, 722, 50, 454, 645, 258, 576, 727, 323, 203, 448, 56, 557, 290, 97, 661, 55, 189, 8, 229, 96, 726, 366, 228, 735, 89, 82, 717, 93, 300, 37, 746, 450, 689, 51, 401, 712, 651, 751, 41, 744, 572, 706, 743, 190, 289, 730, 316, 731, 46, 413, 175, 109, 236, 560, 739, 110, 120, 429, 221, 240, 276, 212, 432, 174, 728, 214, 740, 285, 311, 718, 720, 526, 385, 520, 68, 741, 210, 404, 745, 398, 267, 184, 653, 525, 748, 602, 507, 259, 724, 215, 422, 69, 364, 427, 356, 202, 87, 738, 543, 227, 207, 658, 28, 734, 349, 659, 732, 691, 750, 737, 428, 430, 698, 10, 503, 238, 729, 548, 369, 434, 523, 106, 24, 662, 596, 736, 237, 11, 392, 381, 749, 193, 85, 172, 719, 7, 108, 57, 134, 714, 179, 715, 23, 721, 716, 725, 27, 53, 317]",3,"[14, 371, 382]",0,0.42857142857142855,0.7033333333333334,0,0.3333333333333333,0.587579365079365,0,0.42857142857142855,0.5817216039894058,0
"[(181, 0.04325141), (185, 0.036598366), (273, 0.03113665), (442, 0.022947513), (346, 0.017826458), (140, 0.015806846), (955, 0.0073622214), (142, 0.0065573156), (232, 0.0063825483), (764, 0.0058016274), (624, 0.004797855), (489, 0.004622547), (660, 0.0044032475), (927, 0.0040699155), (1043, 0.0037269916), (457, 0.0035800866), (606, 0.0026885094), (1073, 0.0026749517), (113, 0.0026434648), (111, 0.0025015252)]","[181, 185, 273, 442, 346, 140, 955, 142, 232, 764, 624, 489, 660, 927, 1043, 457, 606, 1073, 113, 111]",3,"[572, 434, 78]",177,"[516, 7, 8, 520, 10, 11, 523, 525, 14, 526, 21, 23, 24, 27, 28, 543, 548, 37, 38, 39, 41, 557, 46, 560, 50, 51, 53, 55, 56, 57, 576, 579, 68, 69, 82, 596, 85, 87, 89, 602, 730, 93, 731, 96, 97, 99, 732, 106, 108, 109, 110, 119, 120, 122, 124, 645, 134, 739, 651, 740, 653, 741, 658, 659, 661, 662, 743, 167, 172, 174, 175, 689, 179, 691, 184, 698, 189, 190, 193, 706, 195, 709, 712, 713, 202, 203, 714, 715, 716, 207, 717, 718, 210, 719, 212, 720, 214, 215, 721, 722, 723, 724, 725, 221, 726, 727, 728, 729, 226, 227, 228, 229, 733, 734, 735, 736, 737, 738, 236, 237, 238, 742, 240, 744, 745, 746, 747, 748, 749, 750, 751, 257, 258, 259, 267, 276, 285, 289, 290, 299, 300, 311, 316, 317, 323, 331, 349, 355, 356, 364, 366, 369, 371, 381, 382, 385, 392, 394, 398, 400, 401, 404, 413, 422, 424, 426, 427, 428, 429, 430, 432, 433, 448, 450, 454, 503, 507]",1,0.42857142857142855,0.6033333333333333,1,0.3333333333333333,0.550079365079365,1,0.3793103448275862,0.5544054275188176,1
"[(185, 0.41052327), (273, 0.3881329), (181, 0.37885365), (346, 0.31800237), (140, 0.31039694), (442, 0.267397), (624, 0.07137284), (142, 0.05456411), (660, 0.04280953), (232, 0.04103002), (955, 0.039665706), (1043, 0.036222305), (489, 0.036028218), (927, 0.034893345), (764, 0.031379268), (841, 0.016919909), (218, 0.015789384), (627, 0.013157863), (113, 0.011194608), (155, 0.011024021)]","[185, 273, 181, 346, 140, 442, 624, 142, 660, 232, 955, 1043, 489, 927, 764, 841, 218, 627, 113, 155]",34,"[124, 724, 413, 311, 317, 751, 548, 41, 184, 572, 10, 749, 193, 433, 602, 543, 87, 50, 691, 717, 736, 706, 236, 712, 203, 381, 355, 716, 96, 210, 240, 366, 516, 57]",146,"[7, 8, 520, 11, 523, 525, 14, 526, 21, 23, 24, 27, 28, 37, 38, 39, 557, 46, 560, 51, 53, 55, 56, 576, 579, 68, 69, 78, 82, 596, 85, 89, 730, 93, 731, 97, 99, 732, 106, 108, 109, 110, 119, 120, 122, 645, 134, 739, 651, 740, 653, 741, 658, 659, 661, 662, 743, 167, 172, 174, 175, 689, 179, 698, 189, 190, 195, 709, 713, 202, 714, 715, 207, 718, 719, 212, 720, 214, 215, 721, 722, 723, 725, 221, 726, 727, 728, 729, 226, 227, 228, 229, 733, 734, 735, 737, 738, 237, 238, 742, 744, 745, 746, 747, 748, 750, 257, 258, 259, 267, 276, 285, 289, 290, 299, 300, 316, 323, 331, 349, 356, 364, 369, 371, 382, 385, 392, 394, 398, 400, 401, 404, 422, 424, 426, 427, 428, 429, 430, 432, 434, 448, 450, 454, 503, 507]",0,0.42857142857142855,0.7033333333333334,0,0.3333333333333333,0.6000793650793651,0,0.48148148148148145,0.592755960714552,0
"[(185, 0.8728), (181, 0.8640565), (273, 0.85949093), (346, 0.7972116), (442, 0.7885278), (140, 0.7545758), (955, 0.4485787), (624, 0.44575566), (660, 0.44275284), (1043, 0.42985094), (489, 0.4063495), (142, 0.34393242), (927, 0.32934222), (232, 0.3084137), (764, 0.304199), (942, 0.16857073), (155, 0.16403088), (111, 0.1523331), (1119, 0.14390317), (159, 0.14389485)]","[185, 181, 273, 346, 442, 140, 955, 624, 660, 1043, 489, 142, 927, 232, 764, 942, 155, 111, 1119, 159]",167,"[50, 82, 203, 267, 543, 698, 722, 97, 331, 349, 579, 433, 381, 747, 172, 226, 507, 240, 723, 202, 119, 299, 89, 746, 69, 259, 120, 525, 742, 424, 729, 426, 55, 237, 732, 400, 526, 39, 134, 743, 316, 548, 720, 227, 454, 728, 28, 193, 106, 398, 557, 741, 721, 725, 450, 96, 27, 93, 658, 726, 174, 576, 422, 221, 503, 122, 236, 24, 572, 37, 602, 179, 300, 311, 713, 167, 369, 719, 727, 737, 371, 718, 427, 257, 258, 21, 751, 210, 366, 108, 392, 110, 317, 733, 394, 735, 717, 651, 109, 448, 428, 214, 57, 749, 430, 739, 560, 68, 124, 51, 99, 355, 520, 401, 85, 706, 11, 228, 432, 276, 364, 748, 745, 195, 434, 184, 750, 78, 404, 175, 689, 7, 738, 323, 189, 691, 429, 740, 712, 724, 596, 56, 413, 516, 653, 46, 207, 523, 285, 709, 716, 730, 8, 212, 238, 356, 53, 41, 229, 87, 661, 714, 659, 215, 14, 289, 662]",13,"[10, 23, 38, 731, 645, 190, 715, 734, 736, 744, 290, 382, 385]",0,0.42857142857142855,0.8033333333333333,0,0.25,0.616468253968254,0,0.3793103448275862,0.5821494400422419,0
"[(273, 0.09379345), (185, 0.08844415), (181, 0.07405656), (442, 0.04949499), (346, 0.04566091), (140, 0.036703665), (142, 0.015071906), (624, 0.010838025), (489, 0.010307687), (660, 0.009092579), (232, 0.008898901), (955, 0.008709375), (764, 0.0073359306), (1043, 0.0072034593), (927, 0.0070420327), (841, 0.0060199024), (457, 0.0054366235), (606, 0.0053784065), (1222, 0.005354621), (111, 0.0053199665)]","[273, 185, 181, 442, 346, 140, 142, 624, 489, 660, 232, 955, 764, 1043, 927, 841, 457, 606, 1222, 111]",9,"[300, 7, 727, 651, 728, 258, 89, 382, 645]",171,"[516, 8, 520, 10, 11, 523, 525, 14, 526, 21, 23, 24, 27, 28, 543, 548, 37, 38, 39, 41, 557, 46, 560, 50, 51, 53, 55, 56, 57, 572, 576, 579, 68, 69, 78, 82, 596, 85, 87, 602, 730, 93, 731, 96, 97, 99, 732, 106, 108, 109, 110, 119, 120, 122, 124, 134, 739, 740, 653, 741, 658, 659, 661, 662, 743, 167, 172, 174, 175, 689, 179, 691, 184, 698, 189, 190, 193, 706, 195, 709, 712, 713, 202, 203, 714, 715, 716, 207, 717, 718, 210, 719, 212, 720, 214, 215, 721, 722, 723, 724, 725, 221, 726, 729, 226, 227, 228, 229, 733, 734, 735, 736, 737, 738, 236, 237, 238, 742, 240, 744, 745, 746, 747, 748, 749, 750, 751, 257, 259, 267, 276, 285, 289, 290, 299, 311, 316, 317, 323, 331, 349, 355, 356, 364, 366, 369, 371, 381, 385, 392, 394, 398, 400, 401, 404, 413, 422, 424, 426, 427, 428, 429, 430, 432, 433, 434, 448, 450, 454, 503, 507]",1,0.42857142857142855,0.5033333333333333,1,0.3333333333333333,0.5143650793650794,1,0.3333333333333333,0.5286389279365287,1
"[(185, 0.819314), (181, 0.81262356), (273, 0.80187964), (442, 0.7370215), (346, 0.70914257), (140, 0.6981862), (660, 0.4703899), (624, 0.35046288), (764, 0.34710485), (489, 0.33769807), (955, 0.32487676), (1043, 0.31832516), (927, 0.2997118), (142, 0.26701334), (232, 0.23589058), (111, 0.1941717), (1132, 0.12496127), (1202, 0.10543002), (155, 0.10239152), (966, 0.099602595)]","[185, 181, 273, 442, 346, 140, 660, 624, 764, 489, 955, 1043, 927, 142, 232, 111, 1132, 1202, 155, 966]",149,"[749, 193, 572, 93, 356, 366, 122, 422, 525, 110, 78, 713, 99, 737, 56, 740, 526, 401, 11, 724, 259, 299, 454, 507, 728, 381, 392, 385, 732, 21, 289, 38, 579, 662, 55, 41, 730, 50, 237, 37, 120, 520, 596, 109, 745, 172, 97, 316, 432, 733, 448, 215, 108, 738, 300, 257, 430, 184, 210, 179, 371, 689, 124, 51, 96, 751, 715, 207, 323, 7, 258, 653, 747, 742, 739, 743, 203, 229, 167, 364, 202, 651, 134, 27, 718, 290, 450, 543, 221, 228, 382, 226, 659, 285, 723, 240, 714, 658, 727, 398, 227, 195, 602, 744, 645, 750, 400, 746, 10, 434, 503, 355, 428, 748, 426, 716, 731, 68, 429, 413, 709, 236, 349, 557, 433, 735, 190, 317, 725, 404, 238, 189, 174, 87, 427, 523, 726, 46, 82, 267, 719, 722, 698, 8, 276, 214, 394, 661, 311]",31,"[516, 14, 23, 24, 28, 548, 39, 560, 53, 57, 576, 69, 85, 89, 106, 119, 741, 175, 691, 706, 712, 717, 212, 720, 721, 729, 734, 736, 331, 369, 424]",0,0.42857142857142855,0.8033333333333333,0,0.25,0.616468253968254,0,0.3793103448275862,0.564846236709627,0
"[(185, 0.73769313), (181, 0.7150999), (273, 0.7059365), (442, 0.6443013), (346, 0.6265534), (140, 0.5784423), (142, 0.28503639), (624, 0.27699482), (232, 0.2742951), (489, 0.26953578), (927, 0.2676152), (660, 0.24787839), (955, 0.24590269), (764, 0.23497353), (1043, 0.21886073), (113, 0.13087842), (111, 0.123168506), (155, 0.110638306), (570, 0.104412675), (1073, 0.09969535)]","[185, 181, 273, 442, 346, 140, 142, 624, 232, 489, 927, 660, 955, 764, 1043, 113, 111, 155, 570, 1073]",117,"[227, 401, 404, 434, 728, 267, 27, 503, 364, 689, 120, 311, 719, 392, 572, 651, 744, 709, 726, 725, 203, 516, 317, 426, 721, 507, 93, 576, 366, 727, 28, 190, 11, 381, 717, 258, 37, 658, 729, 257, 85, 207, 751, 523, 55, 422, 229, 691, 748, 454, 413, 41, 108, 50, 99, 316, 175, 741, 394, 69, 195, 735, 716, 739, 212, 221, 97, 659, 299, 557, 715, 432, 119, 237, 300, 520, 331, 385, 236, 68, 89, 226, 369, 189, 10, 14, 450, 560, 172, 122, 714, 737, 448, 429, 356, 382, 740, 323, 179, 23, 349, 745, 134, 259, 746, 106, 289, 428, 427, 718, 184, 228, 733, 713, 87, 290, 730]",63,"[7, 8, 525, 526, 21, 24, 543, 548, 38, 39, 46, 51, 53, 56, 57, 579, 78, 82, 596, 602, 731, 96, 732, 109, 110, 124, 645, 653, 661, 662, 743, 167, 174, 698, 193, 706, 712, 202, 210, 720, 214, 215, 722, 723, 724, 734, 736, 738, 238, 742, 240, 747, 749, 750, 276, 285, 355, 371, 398, 400, 424, 430, 433]",0,0.42857142857142855,0.8033333333333333,0,0.3333333333333333,0.6643650793650794,0,0.42857142857142855,0.6140482846616748,0
"[(185, 0.85532826), (181, 0.8527083), (273, 0.8362054), (442, 0.78394204), (346, 0.7723669), (140, 0.73581976), (624, 0.5005744), (489, 0.44973883), (660, 0.44275913), (142, 0.4116831), (232, 0.3956724), (1043, 0.34790757), (955, 0.33283558), (927, 0.30191177), (764, 0.2602661), (111, 0.19110116), (1222, 0.14430518), (1073, 0.13999996), (218, 0.13397337), (627, 0.12532206)]","[185, 181, 273, 442, 346, 140, 624, 489, 660, 142, 232, 1043, 955, 927, 764, 111, 1222, 1073, 218, 627]",178,"[712, 738, 190, 257, 739, 371, 719, 572, 96, 729, 717, 748, 195, 106, 53, 215, 662, 503, 85, 229, 709, 110, 193, 68, 728, 276, 751, 323, 210, 238, 382, 385, 108, 202, 38, 317, 82, 737, 596, 78, 520, 14, 560, 516, 413, 369, 267, 746, 55, 97, 651, 721, 741, 689, 653, 744, 750, 401, 172, 557, 526, 698, 189, 381, 203, 175, 394, 742, 316, 450, 109, 424, 749, 398, 731, 725, 237, 7, 434, 736, 23, 299, 69, 285, 356, 427, 430, 743, 93, 714, 300, 523, 422, 122, 27, 349, 432, 366, 735, 722, 400, 57, 433, 174, 99, 290, 579, 124, 723, 28, 10, 227, 454, 448, 732, 404, 228, 259, 207, 240, 87, 46, 179, 37, 740, 221, 602, 718, 56, 745, 428, 525, 734, 212, 8, 716, 659, 119, 426, 134, 661, 733, 51, 713, 706, 429, 184, 730, 21, 747, 289, 392, 258, 715, 89, 691, 727, 236, 41, 331, 548, 543, 724, 645, 507, 658, 576, 24, 214, 726, 50, 167, 39, 11, 364, 720, 311, 226]",2,"[120, 355]",0,0.42857142857142855,0.8033333333333333,0,0.3333333333333333,0.626468253968254,0,0.48148148148148145,0.6002314509106305,0
"[(185, 0.82527834), (181, 0.8139513), (273, 0.81265426), (442, 0.7650961), (346, 0.6977996), (140, 0.67914253), (955, 0.4477511), (764, 0.342204), (232, 0.33399284), (624, 0.31571198), (660, 0.30779663), (489, 0.30544102), (927, 0.28569776), (142, 0.2693463), (1043, 0.22019467), (111, 0.15219903), (457, 0.14703922), (1119, 0.123054884), (942, 0.11884103), (159, 0.115240745)]","[185, 181, 273, 442, 346, 140, 955, 764, 232, 624, 660, 489, 927, 142, 1043, 111, 457, 1119, 942, 159]",148,"[356, 382, 82, 516, 24, 369, 14, 28, 422, 722, 323, 658, 69, 735, 400, 602, 240, 203, 39, 404, 10, 212, 401, 523, 450, 226, 543, 748, 331, 21, 207, 276, 731, 413, 736, 424, 745, 289, 364, 285, 725, 215, 454, 651, 596, 57, 108, 89, 221, 68, 299, 706, 87, 11, 659, 290, 716, 713, 429, 371, 525, 7, 394, 227, 229, 507, 392, 366, 432, 189, 37, 110, 751, 526, 172, 53, 548, 193, 349, 179, 210, 723, 430, 23, 238, 653, 662, 258, 737, 738, 727, 120, 50, 398, 734, 167, 733, 38, 709, 741, 97, 742, 184, 728, 744, 134, 724, 317, 202, 51, 557, 385, 426, 433, 579, 750, 719, 236, 689, 739, 96, 698, 99, 311, 560, 195, 717, 214, 93, 237, 267, 27, 730, 56, 645, 257, 46, 747, 746, 726, 743, 190, 740, 712, 572, 503, 661, 174]",32,"[8, 520, 41, 55, 576, 78, 85, 732, 106, 109, 119, 122, 124, 175, 691, 714, 715, 718, 720, 721, 729, 228, 749, 259, 300, 316, 355, 381, 427, 428, 434, 448]",0,0.42857142857142855,0.8033333333333333,0,0.25,0.616468253968254,0,0.3333333333333333,0.5671322401798408,0
"[(185, 0.62798846), (273, 0.5937093), (181, 0.5722925), (442, 0.45477507), (346, 0.4324329), (140, 0.37356552), (660, 0.112712644), (624, 0.11081179), (1043, 0.10856145), (489, 0.10386787), (232, 0.09283132), (764, 0.08459192), (955, 0.06740738), (142, 0.04207956), (111, 0.040425934), (927, 0.038540952), (1073, 0.026168011), (627, 0.02206597), (606, 0.021233968), (161, 0.020636398)]","[185, 273, 181, 442, 346, 140, 660, 624, 1043, 489, 232, 764, 955, 142, 111, 927, 1073, 627, 606, 161]",63,"[300, 371, 523, 385, 596, 747, 728, 99, 349, 659, 11, 450, 698, 24, 560, 14, 432, 392, 89, 257, 713, 110, 709, 53, 108, 662, 727, 548, 602, 429, 715, 172, 85, 267, 366, 404, 39, 651, 724, 658, 299, 369, 276, 122, 400, 190, 240, 714, 428, 733, 723, 7, 134, 258, 189, 579, 120, 290, 526, 433, 741, 285, 732]",117,"[516, 8, 520, 10, 525, 21, 23, 27, 28, 543, 37, 38, 41, 557, 46, 50, 51, 55, 56, 57, 572, 576, 68, 69, 78, 82, 87, 730, 93, 731, 96, 97, 106, 109, 119, 124, 645, 739, 740, 653, 661, 743, 167, 174, 175, 689, 179, 691, 184, 193, 706, 195, 712, 202, 203, 716, 207, 717, 718, 210, 719, 212, 720, 214, 215, 721, 722, 725, 221, 726, 729, 226, 227, 228, 229, 734, 735, 736, 737, 738, 236, 237, 238, 742, 744, 745, 746, 748, 749, 750, 751, 259, 289, 311, 316, 317, 323, 331, 355, 356, 364, 381, 382, 394, 398, 401, 413, 422, 424, 426, 427, 430, 434, 448, 454, 503, 507]",0,0.42857142857142855,0.7033333333333334,0,0.25,0.5664682539682541,0,0.48148148148148145,0.5600587967673882,0
"[(185, 0.76164997), (181, 0.7482572), (273, 0.73851144), (442, 0.6355607), (346, 0.6117663), (140, 0.54269135), (624, 0.30579785), (955, 0.25734723), (489, 0.23448062), (660, 0.21960999), (232, 0.20762593), (1043, 0.20331831), (927, 0.18819962), (764, 0.18516056), (142, 0.16417992), (1132, 0.15537648), (111, 0.14286023), (966, 0.09519039), (1073, 0.09435076), (155, 0.08818429)]","[185, 181, 273, 442, 346, 140, 624, 955, 489, 660, 232, 1043, 927, 764, 142, 1132, 111, 966, 1073, 155]",114,"[179, 24, 285, 195, 715, 175, 172, 398, 259, 520, 28, 401, 78, 371, 658, 729, 122, 557, 236, 87, 356, 7, 718, 543, 651, 202, 560, 602, 716, 413, 267, 454, 238, 229, 51, 227, 23, 523, 56, 210, 46, 106, 579, 745, 735, 382, 366, 10, 381, 214, 662, 709, 576, 108, 37, 110, 430, 525, 167, 69, 11, 427, 193, 450, 653, 727, 732, 596, 85, 14, 299, 661, 428, 99, 221, 50, 226, 349, 392, 385, 422, 742, 526, 426, 433, 276, 429, 713, 212, 203, 721, 733, 82, 184, 747, 738, 257, 712, 750, 119, 258, 698, 240, 706, 507, 720, 394, 369, 719, 751, 728, 516, 725, 174]",66,"[8, 21, 27, 548, 38, 39, 41, 53, 55, 57, 572, 68, 89, 730, 93, 731, 96, 97, 109, 120, 124, 645, 134, 739, 740, 741, 659, 743, 689, 691, 189, 190, 714, 207, 717, 215, 722, 723, 724, 726, 228, 734, 736, 737, 237, 744, 746, 748, 749, 289, 290, 300, 311, 316, 317, 323, 331, 355, 364, 400, 404, 424, 432, 434, 448, 503]",0,0.42857142857142855,0.8033333333333333,0,0.25,0.616468253968254,0,0.42857142857142855,0.5711923905557806,0
