perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index,top1_change,Top5_Jaccard,Top5_Rbo,Top5_ShiftRank,Top10_Jaccard,Top10_Rbo,Top10_ShiftRank,Top20_Jaccard,Top20_Rbo,Top20_ShiftRank
"[(180, 0.6485927), (221, 0.4911249), (116, 0.3813026), (95, 0.37171486), (78, 0.27450493), (747, 0.21432512), (88, 0.18655486), (596, 0.16218849), (10, 0.15496646), (356, 0.13667174), (472, 0.097376585), (497, 0.065749235), (280, 0.06474386), (409, 0.06473419), (147, 0.06445345), (595, 0.06424978), (446, 0.06417549), (519, 0.06044931), (37, 0.058472376), (1015, 0.056104917)]","[180, 221, 116, 95, 78, 747, 88, 596, 10, 356, 472, 497, 280, 409, 147, 595, 446, 519, 37, 1015]",3,"[690, 285, 526]",18,"[384, 5, 6, 520, 200, 401, 275, 339, 478, 482, 293, 614, 297, 49, 689, 241, 370, 506]",0,1.0,0.9,0,1.0,0.8829365079365079,0,1.0,0.894193196509373,0
"[(180, 0.5625066), (221, 0.40308142), (116, 0.3726373), (78, 0.22949691), (747, 0.21587257), (95, 0.21454601), (88, 0.16715866), (356, 0.16080742), (596, 0.14613996), (10, 0.13920316), (472, 0.09010496), (37, 0.066385515), (595, 0.06018982), (497, 0.059382018), (280, 0.05874637), (409, 0.058408745), (519, 0.058032), (446, 0.054033954), (147, 0.05294354), (1015, 0.051252052)]","[180, 221, 116, 78, 747, 95, 88, 356, 596, 10, 472, 37, 595, 497, 280, 409, 519, 446, 147, 1015]",3,"[285, 520, 339]",18,"[384, 5, 6, 200, 526, 401, 275, 478, 482, 293, 614, 297, 49, 689, 690, 241, 370, 506]",0,0.6666666666666666,0.8099999999999999,0,1.0,0.8504365079365078,0,1.0,0.8820274455936221,0
"[(180, 0.8060798), (221, 0.72775173), (116, 0.6895141), (95, 0.6185067), (78, 0.5767173), (88, 0.5308685), (747, 0.51870435), (356, 0.4848501), (10, 0.47974378), (596, 0.4694095), (472, 0.36754113), (37, 0.29082775), (497, 0.26842424), (446, 0.26709896), (280, 0.24898632), (147, 0.2375617), (1015, 0.22662109), (595, 0.2054714), (519, 0.20296846), (346, 0.18500194)]","[180, 221, 116, 95, 78, 88, 747, 356, 10, 596, 472, 37, 497, 446, 280, 147, 1015, 595, 519, 346]",18,"[614, 49, 520, 339, 200, 384, 526, 5, 275, 482, 297, 285, 293, 506, 689, 6, 241, 690]",3,"[401, 478, 370]",0,1.0,0.9,0,1.0,0.8954365079365079,0,0.9047619047619048,0.9066478507732377,0
"[(180, 0.7233173), (221, 0.5715703), (116, 0.49816906), (95, 0.47007665), (78, 0.4092076), (356, 0.32922986), (747, 0.28605926), (88, 0.28368172), (10, 0.23791698), (596, 0.23719937), (472, 0.15944156), (409, 0.13634413), (147, 0.12664935), (37, 0.1250705), (497, 0.12232674), (280, 0.1183435), (519, 0.118085034), (446, 0.112756185), (595, 0.09935181), (1015, 0.09707086)]","[180, 221, 116, 95, 78, 356, 747, 88, 10, 596, 472, 409, 147, 37, 497, 280, 519, 446, 595, 1015]",7,"[520, 49, 297, 384, 200, 482, 285]",14,"[5, 6, 526, 401, 275, 339, 478, 293, 614, 689, 690, 241, 370, 506]",0,1.0,0.9,0,1.0,0.9121031746031745,0,1.0,0.925318896789485,0
"[(180, 0.6207669), (221, 0.42375067), (95, 0.3591416), (116, 0.29448354), (78, 0.25645933), (747, 0.22515006), (88, 0.1964451), (596, 0.16538948), (10, 0.14965393), (356, 0.13859043), (472, 0.09849711), (409, 0.083552465), (497, 0.07445345), (147, 0.07283295), (446, 0.07206665), (519, 0.07171525), (37, 0.07034647), (280, 0.06842929), (595, 0.06268863), (1015, 0.05962804)]","[180, 221, 95, 116, 78, 747, 88, 596, 10, 356, 472, 409, 497, 147, 446, 519, 37, 280, 595, 1015]",2,"[520, 401]",19,"[384, 5, 6, 200, 526, 275, 339, 285, 478, 482, 293, 614, 297, 49, 689, 690, 241, 370, 506]",0,1.0,0.8333333333333333,0,1.0,0.8496031746031745,0,1.0,0.8965636446886446,0
"[(180, 0.79623604), (221, 0.6636161), (116, 0.619562), (95, 0.5688838), (78, 0.45557505), (356, 0.43166783), (747, 0.38093695), (88, 0.36517668), (10, 0.3375576), (596, 0.32709312), (472, 0.22858293), (409, 0.19489469), (37, 0.19275527), (497, 0.17486158), (280, 0.1699112), (519, 0.16255525), (147, 0.1583326), (446, 0.15371446), (1015, 0.14224961), (595, 0.12572934)]","[180, 221, 116, 95, 78, 356, 747, 88, 10, 596, 472, 409, 37, 497, 280, 519, 147, 446, 1015, 595]",5,"[690, 482, 689, 478, 526]",16,"[384, 5, 6, 520, 200, 401, 275, 339, 285, 293, 614, 297, 49, 241, 370, 506]",0,1.0,0.9,0,1.0,0.9121031746031745,0,1.0,0.9196287097835084,0
"[(180, 0.82604927), (116, 0.6410529), (95, 0.63633424), (221, 0.62991923), (78, 0.5737732), (88, 0.48290914), (747, 0.47979966), (356, 0.47016117), (596, 0.44949692), (10, 0.44596162), (472, 0.34165207), (147, 0.25786304), (497, 0.25676015), (446, 0.2499414), (280, 0.24049208), (519, 0.23282287), (409, 0.23163465), (595, 0.22298566), (1015, 0.21319295), (37, 0.19241098)]","[180, 116, 95, 221, 78, 88, 747, 356, 596, 10, 472, 147, 497, 446, 280, 519, 409, 595, 1015, 37]",13,"[293, 49, 5, 526, 401, 200, 520, 285, 478, 690, 506, 241, 614]",8,"[384, 6, 275, 339, 482, 297, 689, 370]",0,1.0,0.9333333333333332,0,1.0,0.9121031746031745,0,1.0,0.9193539845087833,0
"[(180, 0.72078186), (221, 0.58949435), (116, 0.49767295), (95, 0.46084437), (78, 0.35261223), (747, 0.3267297), (356, 0.30721182), (88, 0.26568097), (10, 0.25853336), (596, 0.24861977), (472, 0.16384204), (409, 0.120457105), (37, 0.11818611), (446, 0.10784556), (595, 0.10753231), (497, 0.10567001), (147, 0.102631554), (519, 0.09982025), (280, 0.09281794), (1015, 0.091188945)]","[180, 221, 116, 95, 78, 747, 356, 88, 10, 596, 472, 409, 37, 446, 595, 497, 147, 519, 280, 1015]",3,"[384, 506, 526]",18,"[5, 6, 520, 200, 401, 275, 339, 285, 478, 482, 293, 614, 297, 49, 689, 690, 241, 370]",0,1.0,0.9,0,1.0,0.8954365079365079,0,1.0,0.9236094950800833,0
"[(180, 0.83453244), (221, 0.7152406), (116, 0.63688546), (95, 0.60366637), (78, 0.53333473), (747, 0.5305844), (356, 0.4366456), (10, 0.41321832), (596, 0.4018683), (88, 0.39734727), (472, 0.29638135), (409, 0.23261137), (147, 0.2236593), (37, 0.2218749), (280, 0.209995), (519, 0.19958945), (446, 0.19526891), (595, 0.17854613), (1015, 0.17621627), (497, 0.1699944)]","[180, 221, 116, 95, 78, 747, 356, 10, 596, 88, 472, 409, 147, 37, 280, 519, 446, 595, 1015, 497]",13,"[5, 275, 614, 241, 690, 370, 384, 689, 293, 297, 339, 49, 6]",8,"[520, 200, 526, 401, 285, 478, 482, 506]",0,1.0,0.9,0,1.0,0.8954365079365079,0,1.0,0.9174789845087832,0
"[(180, 0.82604146), (221, 0.69889855), (116, 0.62657684), (95, 0.6224063), (78, 0.5541239), (747, 0.53127354), (88, 0.4829717), (356, 0.4556807), (10, 0.450633), (596, 0.3364414), (472, 0.32071912), (37, 0.25991806), (147, 0.23149134), (497, 0.22993699), (595, 0.22442657), (280, 0.22296123), (409, 0.21212846), (519, 0.2096292), (446, 0.20865212), (1015, 0.19539414)]","[180, 221, 116, 95, 78, 747, 88, 356, 10, 596, 472, 37, 147, 497, 595, 280, 409, 519, 446, 1015]",15,"[690, 520, 241, 614, 384, 293, 478, 689, 297, 339, 526, 482, 506, 285, 275]",6,"[5, 6, 200, 401, 49, 370]",0,1.0,0.9,0,1.0,0.8954365079365079,0,1.0,0.9114322074983839,0
"[(180, 0.72220975), (221, 0.53421307), (116, 0.50001544), (95, 0.4825514), (78, 0.39287776), (747, 0.35449058), (356, 0.33420917), (10, 0.25643697), (596, 0.24631077), (88, 0.20093156), (472, 0.15355748), (37, 0.12398824), (147, 0.120152265), (409, 0.119677), (497, 0.1113603), (595, 0.108664535), (519, 0.10700381), (280, 0.1049024), (446, 0.09501342), (1015, 0.09295495)]","[180, 221, 116, 95, 78, 747, 356, 10, 596, 88, 472, 37, 147, 409, 497, 595, 519, 280, 446, 1015]",5,"[690, 526, 297, 614, 370]",16,"[384, 5, 6, 520, 200, 401, 275, 339, 285, 478, 482, 293, 49, 689, 241, 506]",0,1.0,0.9,0,1.0,0.8954365079365079,0,1.0,0.9208317173023055,0
"[(180, 0.80506814), (221, 0.66471624), (116, 0.6221195), (95, 0.5641891), (78, 0.5175514), (356, 0.42778456), (747, 0.38933134), (596, 0.36137468), (10, 0.35538164), (88, 0.28790644), (472, 0.2367738), (37, 0.2013802), (409, 0.19496796), (497, 0.18267548), (595, 0.17331797), (147, 0.16790722), (280, 0.16758448), (446, 0.16576102), (519, 0.15654607), (1015, 0.14881139)]","[180, 221, 116, 95, 78, 356, 747, 596, 10, 88, 472, 37, 409, 497, 595, 147, 280, 446, 519, 1015]",11,"[297, 370, 690, 614, 285, 689, 526, 401, 384, 293, 478]",10,"[5, 6, 520, 200, 275, 339, 482, 49, 241, 506]",0,1.0,0.9,0,1.0,0.8996031746031745,0,1.0,0.9130691122602886,0
"[(180, 0.7366489), (221, 0.5640594), (116, 0.5300689), (95, 0.48527253), (747, 0.40100595), (78, 0.39739546), (356, 0.35424554), (88, 0.28966293), (10, 0.28521997), (596, 0.2720907), (472, 0.17811453), (409, 0.14241144), (37, 0.13840243), (147, 0.13711718), (497, 0.13557054), (280, 0.1278291), (519, 0.12563124), (446, 0.111413136), (1015, 0.10949731), (595, 0.10578081)]","[180, 221, 116, 95, 747, 78, 356, 88, 10, 596, 472, 409, 37, 147, 497, 280, 519, 446, 1015, 595]",7,"[293, 339, 478, 370, 689, 5, 285]",14,"[384, 6, 520, 200, 526, 401, 275, 482, 614, 297, 49, 690, 241, 506]",0,0.6666666666666666,0.86,0,1.0,0.8754365079365078,0,1.0,0.908200138354937,0
"[(180, 0.8351993), (221, 0.73812205), (116, 0.7021702), (95, 0.6632799), (78, 0.6115905), (747, 0.581279), (356, 0.47660476), (10, 0.47522178), (596, 0.46711853), (88, 0.44068655), (37, 0.31066045), (472, 0.30522135), (409, 0.30243334), (147, 0.28878665), (519, 0.27743363), (595, 0.27081218), (280, 0.26678452), (446, 0.25307757), (497, 0.23187931), (1015, 0.22713505)]","[180, 221, 116, 95, 78, 747, 356, 10, 596, 88, 37, 472, 409, 147, 519, 595, 280, 446, 497, 1015]",17,"[6, 689, 482, 506, 339, 285, 241, 5, 384, 200, 370, 293, 478, 49, 275, 520, 690]",4,"[526, 401, 614, 297]",0,1.0,0.9,0,1.0,0.8954365079365079,0,1.0,0.9164700862862627,0
"[(180, 0.6208451), (221, 0.51102763), (95, 0.38403732), (116, 0.35918394), (78, 0.27549356), (747, 0.22338574), (356, 0.21084982), (88, 0.18589985), (596, 0.171378), (10, 0.16352975), (472, 0.09585848), (409, 0.08335271), (37, 0.08279796), (147, 0.07922357), (446, 0.0733262), (519, 0.07178072), (595, 0.07139336), (280, 0.07127531), (497, 0.06885889), (1015, 0.055831157)]","[180, 221, 95, 116, 78, 747, 356, 88, 596, 10, 472, 409, 37, 147, 446, 519, 595, 280, 497, 1015]",2,"[526, 690]",19,"[384, 5, 6, 520, 200, 401, 275, 339, 285, 478, 482, 293, 614, 297, 49, 689, 241, 370, 506]",0,1.0,0.8333333333333333,0,1.0,0.8621031746031745,0,1.0,0.9137483839689722,0
"[(180, 0.82127744), (221, 0.6808849), (116, 0.6217903), (78, 0.5662832), (95, 0.54885113), (747, 0.5216861), (356, 0.49841988), (88, 0.48129958), (596, 0.43874854), (10, 0.41345096), (472, 0.30687493), (409, 0.2568781), (37, 0.24330835), (519, 0.23165502), (280, 0.22423792), (446, 0.22046453), (595, 0.2098557), (497, 0.20882934), (147, 0.20688689), (1015, 0.20023644)]","[180, 221, 116, 78, 95, 747, 356, 88, 596, 10, 472, 409, 37, 519, 280, 446, 595, 497, 147, 1015]",16,"[49, 506, 339, 690, 293, 6, 482, 689, 241, 370, 200, 614, 526, 401, 478, 520]",5,"[384, 5, 275, 285, 297]",0,1.0,0.85,0,1.0,0.870436507936508,0,1.0,0.9016107789269554,0
"[(180, 0.7069697), (221, 0.56264365), (116, 0.4955783), (95, 0.45946053), (78, 0.34345207), (356, 0.29659992), (747, 0.26346517), (88, 0.2573869), (10, 0.24442326), (596, 0.2177475), (472, 0.13234937), (37, 0.11948738), (147, 0.11252508), (409, 0.112162404), (497, 0.109569885), (280, 0.10627609), (446, 0.10307072), (595, 0.09235072), (1015, 0.088067904), (519, 0.08500391)]","[180, 221, 116, 95, 78, 356, 747, 88, 10, 596, 472, 37, 147, 409, 497, 280, 446, 595, 1015, 519]",7,"[5, 297, 339, 293, 690, 6, 370]",14,"[384, 520, 200, 526, 401, 275, 285, 478, 482, 614, 49, 689, 241, 506]",0,1.0,0.9,0,1.0,0.9121031746031745,0,1.0,0.9265334716882704,0
"[(180, 0.84567434), (221, 0.7505343), (95, 0.6890916), (116, 0.68147343), (78, 0.58142954), (747, 0.53357184), (10, 0.507805), (88, 0.50559115), (356, 0.5014522), (596, 0.42959294), (472, 0.3663547), (409, 0.3344721), (37, 0.3306374), (280, 0.29799172), (147, 0.29262525), (497, 0.29041037), (595, 0.28926736), (446, 0.2876601), (519, 0.27853155), (1015, 0.25472385)]","[180, 221, 95, 116, 78, 747, 10, 88, 356, 596, 472, 409, 37, 280, 147, 497, 595, 446, 519, 1015]",20,"[275, 6, 49, 482, 370, 478, 401, 200, 241, 689, 293, 506, 5, 285, 690, 614, 384, 339, 520, 297]",1,[526],0,1.0,0.8333333333333333,0,1.0,0.8478174603174603,0,1.0,0.8905095884507649,0
"[(180, 0.7663977), (221, 0.60404295), (116, 0.5372533), (95, 0.50135505), (356, 0.38138294), (747, 0.3580889), (78, 0.3556049), (10, 0.27642152), (88, 0.25361696), (596, 0.21962811), (472, 0.19304015), (409, 0.14408794), (147, 0.13960454), (446, 0.13242593), (280, 0.13188164), (519, 0.13179277), (595, 0.12813734), (37, 0.12532239), (497, 0.119497746), (1015, 0.10960715)]","[180, 221, 116, 95, 356, 747, 78, 10, 88, 596, 472, 409, 147, 446, 280, 519, 595, 37, 497, 1015]",9,"[275, 339, 49, 689, 690, 520, 506, 478, 614]",12,"[384, 5, 6, 200, 526, 401, 285, 482, 293, 297, 241, 370]",0,0.6666666666666666,0.86,0,1.0,0.8754365079365078,0,1.0,0.9071693869855635,0
"[(180, 0.78315294), (221, 0.6522906), (116, 0.62487507), (95, 0.5756931), (78, 0.48341915), (747, 0.43365732), (356, 0.41361743), (88, 0.37714776), (10, 0.3570292), (596, 0.34522328), (472, 0.22611415), (147, 0.18610013), (409, 0.1859759), (37, 0.17775859), (519, 0.17111196), (497, 0.16905273), (595, 0.16422123), (280, 0.15965408), (446, 0.15884618), (1015, 0.14397012)]","[180, 221, 116, 95, 78, 747, 356, 88, 10, 596, 472, 147, 409, 37, 519, 497, 595, 280, 446, 1015]",11,"[5, 200, 49, 689, 384, 293, 285, 506, 482, 297, 614]",10,"[6, 520, 526, 401, 275, 339, 478, 690, 241, 370]",0,1.0,0.9,0,1.0,0.8954365079365079,0,1.0,0.9201105634561516,0
"[(180, 0.66422683), (221, 0.4717176), (95, 0.40322343), (116, 0.33963868), (78, 0.2835449), (356, 0.2572165), (747, 0.2523965), (10, 0.19127032), (596, 0.18362309), (88, 0.14181912), (472, 0.09774708), (147, 0.084797055), (409, 0.07899793), (280, 0.07692994), (37, 0.076892495), (446, 0.07470445), (519, 0.07274946), (595, 0.068756275), (1015, 0.06417509), (497, 0.060718235)]","[180, 221, 95, 116, 78, 356, 747, 10, 596, 88, 472, 147, 409, 280, 37, 446, 519, 595, 1015, 497]",3,"[520, 526, 384]",18,"[5, 6, 200, 401, 275, 339, 285, 478, 482, 293, 614, 297, 49, 689, 690, 241, 370, 506]",0,1.0,0.8333333333333333,0,1.0,0.8787698412698411,0,1.0,0.9055742226040213,0
"[(180, 0.61955255), (221, 0.44160265), (116, 0.32472673), (78, 0.29276395), (95, 0.275632), (747, 0.27244505), (356, 0.21552472), (88, 0.20374936), (596, 0.16322103), (10, 0.1462042), (472, 0.11215012), (409, 0.087525), (147, 0.081553675), (37, 0.07978164), (446, 0.07589673), (595, 0.0736551), (519, 0.07312812), (280, 0.07200708), (497, 0.06957867), (1015, 0.061174475)]","[180, 221, 116, 78, 95, 747, 356, 88, 596, 10, 472, 409, 147, 37, 446, 595, 519, 280, 497, 1015]",1,[614],20,"[384, 5, 6, 520, 200, 526, 401, 275, 339, 285, 478, 482, 293, 297, 49, 689, 690, 241, 370, 506]",0,1.0,0.85,0,1.0,0.870436507936508,0,1.0,0.910943896789485,0
"[(180, 0.84893054), (221, 0.7499101), (95, 0.69100696), (116, 0.6340935), (78, 0.62388015), (356, 0.5580579), (88, 0.53870636), (747, 0.52718854), (10, 0.48603126), (596, 0.4737574), (472, 0.33336383), (409, 0.30159917), (147, 0.29592294), (37, 0.2758373), (280, 0.27249148), (595, 0.27177113), (519, 0.25370675), (1015, 0.24008757), (497, 0.23734055), (446, 0.2209965)]","[180, 221, 95, 116, 78, 356, 88, 747, 10, 596, 472, 409, 147, 37, 280, 595, 519, 1015, 497, 446]",18,"[384, 478, 689, 5, 482, 49, 293, 275, 614, 200, 526, 690, 520, 6, 506, 297, 285, 339]",3,"[401, 241, 370]",0,1.0,0.8333333333333333,0,1.0,0.8930555555555555,0,1.0,0.907444554069941,0
"[(180, 0.66702175), (221, 0.47932503), (116, 0.4377223), (95, 0.3924131), (747, 0.2680515), (356, 0.23737668), (78, 0.22777565), (10, 0.19292718), (88, 0.18904842), (596, 0.18522824), (472, 0.11056913), (37, 0.09030073), (409, 0.08403898), (147, 0.08110319), (519, 0.07801371), (280, 0.07782019), (497, 0.07438929), (595, 0.07089773), (446, 0.065243036), (1015, 0.06379197)]","[180, 221, 116, 95, 747, 356, 78, 10, 88, 596, 472, 37, 409, 147, 519, 280, 497, 595, 446, 1015]",2,"[285, 614]",19,"[384, 5, 6, 520, 200, 526, 401, 275, 339, 478, 482, 293, 297, 49, 689, 690, 241, 370, 506]",0,0.6666666666666666,0.86,0,1.0,0.8754365079365078,0,1.0,0.9139567173023055,0
"[(180, 0.6972712), (116, 0.47283402), (221, 0.4686106), (95, 0.46319205), (78, 0.3803836), (356, 0.31667838), (747, 0.28874302), (88, 0.2655638), (596, 0.24753673), (10, 0.23891425), (472, 0.15527093), (37, 0.13025668), (147, 0.12176397), (497, 0.11794), (409, 0.117769614), (595, 0.11013483), (280, 0.104849786), (446, 0.10460796), (519, 0.09943607), (1015, 0.09550637)]","[180, 116, 221, 95, 78, 356, 747, 88, 596, 10, 472, 37, 147, 497, 409, 595, 280, 446, 519, 1015]",7,"[401, 506, 339, 384, 200, 478, 520]",14,"[5, 6, 526, 275, 285, 482, 293, 614, 297, 49, 689, 690, 241, 370]",0,1.0,1.0,0,1.0,0.9621031746031745,0,1.0,0.9512238741650505,0
"[(180, 0.7702288), (221, 0.6359702), (116, 0.5762259), (95, 0.44608998), (78, 0.41814893), (356, 0.3792824), (747, 0.31652316), (88, 0.30278042), (10, 0.27044988), (596, 0.2488518), (472, 0.18504906), (409, 0.14078717), (37, 0.1281683), (519, 0.12524702), (280, 0.12499), (147, 0.12172702), (595, 0.121508606), (446, 0.1181657), (497, 0.11309217), (1015, 0.10347415)]","[180, 221, 116, 95, 78, 356, 747, 88, 10, 596, 472, 409, 37, 519, 280, 147, 595, 446, 497, 1015]",8,"[370, 506, 293, 526, 339, 401, 297, 384]",13,"[5, 6, 520, 200, 275, 285, 478, 482, 614, 49, 689, 690, 241]",0,1.0,0.9,0,1.0,0.9121031746031745,0,1.0,0.9224441122602887,0
"[(180, 0.7391829), (221, 0.6160744), (116, 0.5332996), (78, 0.42631036), (95, 0.4077193), (356, 0.3704941), (747, 0.31398678), (88, 0.30576545), (10, 0.26667225), (596, 0.26617375), (472, 0.15741695), (37, 0.14313108), (497, 0.13425404), (147, 0.13282992), (409, 0.13108188), (446, 0.12585364), (519, 0.12216892), (280, 0.11666837), (595, 0.11361268), (1015, 0.10887031)]","[180, 221, 116, 78, 95, 356, 747, 88, 10, 596, 472, 37, 497, 147, 409, 446, 519, 280, 595, 1015]",7,"[5, 200, 339, 614, 401, 49, 384]",14,"[6, 520, 526, 275, 285, 478, 482, 293, 297, 689, 690, 241, 370, 506]",0,1.0,0.85,0,1.0,0.8871031746031746,0,1.0,0.9227312271062271,0
"[(180, 0.807098), (221, 0.6812086), (95, 0.6130568), (116, 0.59843326), (78, 0.4955414), (356, 0.4351759), (747, 0.42058045), (596, 0.37321594), (88, 0.37066284), (10, 0.35819864), (472, 0.24513446), (409, 0.21034315), (37, 0.20826834), (497, 0.18883574), (519, 0.1830726), (280, 0.17768747), (595, 0.16898687), (147, 0.1671878), (446, 0.12862593), (1015, 0.1272028)]","[180, 221, 95, 116, 78, 356, 747, 596, 88, 10, 472, 409, 37, 497, 519, 280, 595, 147, 446, 1015]",12,"[339, 6, 690, 482, 614, 275, 200, 285, 241, 526, 297, 384]",9,"[5, 520, 401, 478, 293, 49, 689, 370, 506]",0,1.0,0.8333333333333333,0,1.0,0.8662698412698411,0,1.0,0.896402445593622,0
"[(180, 0.8061582), (221, 0.6964041), (95, 0.68503314), (116, 0.65348953), (78, 0.60018754), (747, 0.5727702), (356, 0.5471178), (88, 0.5206221), (10, 0.49164954), (596, 0.46154281), (472, 0.32411888), (409, 0.29292494), (37, 0.27729756), (147, 0.2748932), (595, 0.25185832), (446, 0.2490961), (519, 0.24688342), (1015, 0.22013818), (280, 0.21082236), (497, 0.20846665)]","[180, 221, 95, 116, 78, 747, 356, 88, 10, 596, 472, 409, 37, 147, 595, 446, 519, 1015, 280, 497]",19,"[401, 275, 482, 370, 200, 689, 297, 241, 339, 690, 49, 520, 384, 526, 293, 5, 6, 478, 285]",2,"[614, 506]",0,1.0,0.8333333333333333,0,1.0,0.8621031746031745,0,1.0,0.9046584716882704,0
"[(180, 0.83976156), (221, 0.7535826), (95, 0.67711794), (116, 0.64564484), (78, 0.6198526), (356, 0.5593974), (747, 0.5433863), (88, 0.5221156), (596, 0.4813483), (10, 0.47320142), (472, 0.38696617), (409, 0.314527), (497, 0.2901844), (147, 0.2900534), (446, 0.26951134), (280, 0.26930746), (519, 0.26141006), (37, 0.26033458), (595, 0.24240746), (1015, 0.2315436)]","[180, 221, 95, 116, 78, 356, 747, 88, 596, 10, 472, 409, 497, 147, 446, 280, 519, 37, 595, 1015]",18,"[6, 506, 200, 339, 285, 526, 297, 49, 482, 690, 5, 241, 520, 370, 401, 478, 614, 275]",3,"[384, 293, 689]",0,1.0,0.8333333333333333,0,1.0,0.8787698412698411,0,1.0,0.9050808015513898,0
"[(180, 0.695178), (221, 0.5617066), (116, 0.48427027), (95, 0.44892678), (78, 0.389082), (356, 0.33262488), (747, 0.30798498), (88, 0.28444168), (10, 0.24147913), (596, 0.23118497), (472, 0.16162482), (409, 0.12687108), (37, 0.12664786), (147, 0.10884695), (497, 0.10622719), (280, 0.1040222), (446, 0.103294834), (519, 0.10125652), (1015, 0.08826492), (595, 0.08008878)]","[180, 221, 116, 95, 78, 356, 747, 88, 10, 596, 472, 409, 37, 147, 497, 280, 446, 519, 1015, 595]",7,"[690, 478, 384, 506, 482, 49, 285]",14,"[5, 6, 520, 200, 526, 401, 275, 339, 293, 614, 297, 689, 241, 370]",0,1.0,0.9,0,1.0,0.9121031746031745,0,1.0,0.9265334716882704,0
"[(180, 0.8139264), (221, 0.72098565), (116, 0.66694176), (95, 0.6478259), (747, 0.56607753), (78, 0.5629927), (356, 0.5227355), (596, 0.44471323), (88, 0.40090898), (10, 0.34710824), (472, 0.31594282), (37, 0.2636133), (409, 0.25834548), (280, 0.23478098), (147, 0.23025437), (497, 0.21529363), (519, 0.20806761), (595, 0.20648625), (446, 0.20308343), (1015, 0.19237034)]","[180, 221, 116, 95, 747, 78, 356, 596, 88, 10, 472, 37, 409, 280, 147, 497, 519, 595, 446, 1015]",18,"[241, 293, 690, 285, 614, 482, 339, 370, 200, 401, 506, 689, 49, 275, 6, 520, 526, 5]",3,"[384, 478, 297]",0,0.6666666666666666,0.86,0,1.0,0.8629365079365078,0,1.0,0.9010102887308769,0
"[(180, 0.7808118), (221, 0.63709515), (116, 0.5797596), (95, 0.49441928), (356, 0.4234202), (747, 0.39449948), (88, 0.37504837), (78, 0.3670047), (10, 0.36408097), (596, 0.35265818), (472, 0.24603392), (409, 0.1950466), (37, 0.17916879), (446, 0.17244089), (497, 0.17198227), (595, 0.16707425), (280, 0.16362207), (519, 0.16012087), (147, 0.1570451), (1015, 0.1445894)]","[180, 221, 116, 95, 356, 747, 88, 78, 10, 596, 472, 409, 37, 446, 497, 595, 280, 519, 147, 1015]",12,"[482, 49, 401, 520, 690, 339, 241, 689, 526, 297, 5, 275]",9,"[384, 6, 200, 285, 478, 293, 614, 370, 506]",0,0.6666666666666666,0.86,0,1.0,0.8754365079365078,0,1.0,0.9078905408317173,0
"[(180, 0.64544624), (221, 0.4999423), (116, 0.44417366), (95, 0.4078687), (78, 0.2902147), (747, 0.28355756), (356, 0.24573919), (88, 0.22044685), (596, 0.18625335), (10, 0.17182061), (472, 0.114360236), (37, 0.09255933), (409, 0.08665775), (147, 0.08638528), (519, 0.08009956), (280, 0.078855544), (446, 0.07432758), (497, 0.06810912), (595, 0.06775667), (1015, 0.062325325)]","[180, 221, 116, 95, 78, 747, 356, 88, 596, 10, 472, 37, 409, 147, 519, 280, 446, 497, 595, 1015]",3,"[689, 293, 5]",18,"[384, 6, 520, 200, 526, 401, 275, 339, 285, 478, 482, 614, 297, 49, 690, 241, 370, 506]",0,1.0,0.9,0,1.0,0.8954365079365079,0,1.0,0.9239567173023054,0
"[(180, 0.7891332), (221, 0.6729879), (116, 0.60772514), (95, 0.55188626), (78, 0.45672634), (356, 0.43305352), (747, 0.36983663), (88, 0.35817403), (596, 0.33911717), (10, 0.3338405), (472, 0.22735849), (37, 0.18232097), (409, 0.17409785), (497, 0.16876815), (147, 0.166542), (446, 0.16373959), (595, 0.15489829), (280, 0.15427801), (519, 0.15345034), (1015, 0.13733658)]","[180, 221, 116, 95, 78, 356, 747, 88, 596, 10, 472, 37, 409, 497, 147, 446, 595, 280, 519, 1015]",11,"[200, 6, 293, 285, 506, 526, 614, 49, 690, 520, 370]",10,"[384, 5, 401, 275, 339, 478, 482, 297, 689, 241]",0,1.0,0.9,0,1.0,0.9121031746031745,0,1.0,0.9287186220642102,0
"[(180, 0.8487449), (221, 0.75691843), (116, 0.7075145), (95, 0.61236954), (78, 0.6014805), (747, 0.5530298), (88, 0.5174427), (356, 0.50580335), (10, 0.5005099), (596, 0.47108296), (472, 0.33790392), (409, 0.31043947), (37, 0.30438477), (446, 0.2768179), (147, 0.2723802), (280, 0.269578), (519, 0.259152), (497, 0.24217565), (595, 0.24135542), (1015, 0.23742823)]","[180, 221, 116, 95, 78, 747, 88, 356, 10, 596, 472, 409, 37, 446, 147, 280, 519, 497, 595, 1015]",17,"[339, 506, 5, 690, 241, 689, 384, 482, 401, 520, 6, 49, 200, 285, 370, 614, 297]",4,"[526, 275, 478, 293]",0,1.0,0.9,0,1.0,0.8954365079365079,0,1.0,0.9272900506356387,0
