user_id,num_interactions,top5_has_weights,top5_minCFset_index,top5_minCFset_weight,top5_gap,top5_top10pos_index,top5_top10pos_weights,top5_top10neg_index,top5_top10neg_weights,top5_sum_pos,top5_sum_neg,top10_has_weights,top10_minCFset_index,top10_minCFset_weight,top10_gap,top10_top10pos_index,top10_top10pos_weights,top10_top10neg_index,top10_top10neg_weights,top10_sum_pos,top10_sum_neg,top20_has_weights,top20_minCFset_index,top20_minCFset_weight,top20_gap,top20_top10pos_index,top20_top10pos_weights,top20_top10neg_index,top20_top10neg_weights,top20_sum_pos,top20_sum_neg
28,33,33,"[0, 8, 9, 12, 4, 6, 17, 7, 18, 16, 14, 15, 19, 1, 10, 2, 5, 13, 11, 3]","[-0.039558553266451635, -0.027227343142457, -0.02113474399682934, -0.019555305493391434, -0.019448416098163765, -0.018746389168564775, -0.018557025391286796, -0.01472780363339001, -0.014581146694880516, -0.010669782228766802, -0.010168173453540041, -0.008868146800873326, -0.008110555856381757, -0.0055950535240593575, -0.004248281815252082, -0.0029471878851293726, -0.00278666004883796, -0.000624455747645286, -0.0005772095598009208, -0.0005597504798332337]",0.7814394604074593,"[11, 7, 8, 3, 12, 5, 1, 10, 6, 4]","[0.04176349276239426, 0.039114069770706125, 0.028450498403360638, 0.02080273323657168, 0.015898201134861154, 0.01579804163334597, 0.01576284870162525, 0.014017084868952106, 0.01369048342122041, 0.004486568552454172]","[0, 8, 9, 12, 4, 6, 17, 7, 18, 16]","[-0.039558553266451635, -0.027227343142457, -0.02113474399682934, -0.019555305493391434, -0.019448416098163765, -0.018746389168564775, -0.018557025391286796, -0.01472780363339001, -0.014581146694880516, -0.010669782228766802]",0.21856053959254082,-0.24869198428553538,33,"[0, 8, 9, 12, 4, 6, 17, 7, 18, 16, 14, 15, 19, 1, 10, 2, 5, 13, 11, 3]","[-0.039558553266451635, -0.027227343142457, -0.02113474399682934, -0.019555305493391434, -0.019448416098163765, -0.018746389168564775, -0.018557025391286796, -0.01472780363339001, -0.014581146694880516, -0.010669782228766802, -0.010168173453540041, -0.008868146800873326, -0.008110555856381757, -0.0055950535240593575, -0.004248281815252082, -0.0029471878851293726, -0.00278666004883796, -0.000624455747645286, -0.0005772095598009208, -0.0005597504798332337]",0.7814394604074593,"[11, 7, 8, 3, 12, 5, 1, 10, 6, 4]","[0.04176349276239426, 0.039114069770706125, 0.028450498403360638, 0.02080273323657168, 0.015898201134861154, 0.01579804163334597, 0.01576284870162525, 0.014017084868952106, 0.01369048342122041, 0.004486568552454172]","[0, 8, 9, 12, 4, 6, 17, 7, 18, 16]","[-0.039558553266451635, -0.027227343142457, -0.02113474399682934, -0.019555305493391434, -0.019448416098163765, -0.018746389168564775, -0.018557025391286796, -0.01472780363339001, -0.014581146694880516, -0.010669782228766802]",0.21856053959254082,-0.24869198428553538,33,"[0, 8, 9, 12, 4, 6, 17, 7, 18, 16, 14, 15, 19, 1, 10, 2, 5, 13, 11, 3]","[-0.039558553266451635, -0.027227343142457, -0.02113474399682934, -0.019555305493391434, -0.019448416098163765, -0.018746389168564775, -0.018557025391286796, -0.01472780363339001, -0.014581146694880516, -0.010669782228766802, -0.010168173453540041, -0.008868146800873326, -0.008110555856381757, -0.0055950535240593575, -0.004248281815252082, -0.0029471878851293726, -0.00278666004883796, -0.000624455747645286, -0.0005772095598009208, -0.0005597504798332337]",0.7814394604074593,"[11, 7, 8, 3, 12, 5, 1, 10, 6, 4]","[0.04176349276239426, 0.039114069770706125, 0.028450498403360638, 0.02080273323657168, 0.015898201134861154, 0.01579804163334597, 0.01576284870162525, 0.014017084868952106, 0.01369048342122041, 0.004486568552454172]","[0, 8, 9, 12, 4, 6, 17, 7, 18, 16]","[-0.039558553266451635, -0.027227343142457, -0.02113474399682934, -0.019555305493391434, -0.019448416098163765, -0.018746389168564775, -0.018557025391286796, -0.01472780363339001, -0.014581146694880516, -0.010669782228766802]",0.21856053959254082,-0.24869198428553538
29,42,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
30,35,35,"[1, 2, 7]","[-0.20692353582488293, -0.20017541546737336, -0.1692293585459757]",-0.007308073754163841,"[5, 1, 16, 11, 4, 14, 8, 10, 13, 0]","[0.3235620900645979, 0.19390819984262664, 0.19088821680547163, 0.1865893654325755, 0.15999734579610167, 0.1414476968322903, 0.12345885391729368, 0.10423982955916031, 0.08070406741883815, 0.07553679674608052]","[1, 2, 7, 0, 15, 12, 16, 3, 6, 14]","[-0.20692353582488293, -0.20017541546737336, -0.1692293585459757, -0.16534300830274404, -0.15983510617063731, -0.11392930418191466, -0.08672831011327714, -0.08442597770579258, -0.0776518310004228, -0.06290620231293222]",1.8833656988140834,-1.4523859348981516,35,"[2, 8, 17, 14, 1, 15, 5, 10, 3, 7]","[-0.15859710146468203, -0.12156770815115416, -0.0995054362708241, -0.0683136016284834, -0.06812655541929191, -0.05982129750186859, -0.058360348716308866, -0.05786581033828809, -0.05734920918975331, -0.042308335832479685]",-0.019910274390530322,"[4, 10, 12, 9, 0, 7, 14, 2, 1, 6]","[0.22944838588358948, 0.12135196371684429, 0.120517997876014, 0.11285725428142679, 0.1063264289636095, 0.10030157021745897, 0.09878307575133931, 0.08034050647019209, 0.0532601926434742, 0.044317252510990626]","[2, 8, 17, 14, 1, 15, 5, 10, 3, 7]","[-0.15859710146468203, -0.12156770815115416, -0.0995054362708241, -0.0683136016284834, -0.06812655541929191, -0.05982129750186859, -0.058360348716308866, -0.05786581033828809, -0.05734920918975331, -0.042308335832479685]",1.220432823711692,-0.9923379538342958,35,"[2, 8, 17, 14, 1, 15, 5, 10, 3, 7]","[-0.15859710146468203, -0.12156770815115416, -0.0995054362708241, -0.0683136016284834, -0.06812655541929191, -0.05982129750186859, -0.058360348716308866, -0.05786581033828809, -0.05734920918975331, -0.042308335832479685]",-0.019910274390530322,"[4, 10, 12, 9, 0, 7, 14, 2, 1, 6]","[0.22944838588358948, 0.12135196371684429, 0.120517997876014, 0.11285725428142679, 0.1063264289636095, 0.10030157021745897, 0.09878307575133931, 0.08034050647019209, 0.0532601926434742, 0.044317252510990626]","[2, 8, 17, 14, 1, 15, 5, 10, 3, 7]","[-0.15859710146468203, -0.12156770815115416, -0.0995054362708241, -0.0683136016284834, -0.06812655541929191, -0.05982129750186859, -0.058360348716308866, -0.05786581033828809, -0.05734920918975331, -0.042308335832479685]",1.220432823711692,-0.9923379538342958
31,40,40,"[9, 16]","[-0.4731460597195235, -0.43543743643467925]",-0.11733194087426391,"[20, 14, 17, 16, 21, 15, 0, 19, 18, 1]","[0.45734539642440436, 0.3395583411811047, 0.2927837043124428, 0.2892133013321884, 0.2764676572740947, 0.2253178014465141, 0.17827213487146717, 0.17304666105830405, 0.16609985035795885, 0.15799517010948327]","[9, 16, 10, 17, 3, 2, 6, 4, 11, 1]","[-0.4731460597195235, -0.43543743643467925, -0.3026562130843803, -0.26319614973224403, -0.22140825381633886, -0.21398944183421714, -0.17211787307730161, -0.17078189234091282, -0.16506607397450548, -0.12515335716212547]",3.2983159300903093,-3.089567485370248,40,"[9, 17, 11]","[-0.34792520651870057, -0.30890993677798645, -0.24552394186045184]",-0.17691681662294206,"[19, 14, 20, 12, 16, 13, 2, 15, 0, 5]","[0.3102544402698751, 0.22068714124763472, 0.19911913354414462, 0.1949579158965317, 0.1822044233670022, 0.17667508117521566, 0.1461329883621527, 0.13603390056986464, 0.1245717338674054, 0.10560958576094556]","[9, 17, 11, 18, 3, 4, 13, 7, 2, 0]","[-0.34792520651870057, -0.30890993677798645, -0.24552394186045184, -0.18535444114639674, -0.1244858961590046, -0.12135986643943536, -0.10770676998414537, -0.10758496533877487, -0.10537420548982322, -0.10270239580910834]",2.4161938340667124,-2.141636102600909,40,"[9, 17, 11]","[-0.34792520651870057, -0.30890993677798645, -0.24552394186045184]",-0.17691681662294206,"[19, 14, 20, 12, 16, 13, 2, 15, 0, 5]","[0.3102544402698751, 0.22068714124763472, 0.19911913354414462, 0.1949579158965317, 0.1822044233670022, 0.17667508117521566, 0.1461329883621527, 0.13603390056986464, 0.1245717338674054, 0.10560958576094556]","[9, 17, 11, 18, 3, 4, 13, 7, 2, 0]","[-0.34792520651870057, -0.30890993677798645, -0.24552394186045184, -0.18535444114639674, -0.1244858961590046, -0.12135986643943536, -0.10770676998414537, -0.10758496533877487, -0.10537420548982322, -0.10270239580910834]",2.4161938340667124,-2.141636102600909
32,23,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
33,19,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
34,24,24,"[4, 12, 9, 8, 2, 5, 0, 3, 11, 7, 10, 6, 1]","[-0.06679453873668446, -0.050280323390070915, -0.03997559641715515, -0.03150002504173379, -0.027126698378889764, -0.024515812563535994, -0.022168024615477667, -0.019566227882475064, -0.011638863384823369, -0.00659576270713294, -0.0024301063784890995, -0.0020102492919201707, -0.0006243361221612511]",0.7186347177325665,"[4, 0, 5, 7, 10, 2, 8, 1, 9, 3]","[0.045124163201557585, 0.03950795277770386, 0.03821520546969121, 0.029342377873812234, 0.02610729117009809, 0.02515844579903639, 0.021704496390564897, 0.016745050649195993, 0.015144720148457306, 0.013550304278354562]","[4, 12, 9, 8, 2, 5, 0, 3, 11, 7]","[-0.06679453873668446, -0.050280323390070915, -0.03997559641715515, -0.03150002504173379, -0.027126698378889764, -0.024515812563535994, -0.022168024615477667, -0.019566227882475064, -0.011638863384823369, -0.00659576270713294]",0.2813652822674336,-0.30522656491054967,24,"[4, 12, 9, 8, 2, 5, 0, 3, 11, 7, 10, 6, 1]","[-0.06679453873668446, -0.050280323390070915, -0.03997559641715515, -0.03150002504173379, -0.027126698378889764, -0.024515812563535994, -0.022168024615477667, -0.019566227882475064, -0.011638863384823369, -0.00659576270713294, -0.0024301063784890995, -0.0020102492919201707, -0.0006243361221612511]",0.7186347177325665,"[4, 0, 5, 7, 10, 2, 8, 1, 9, 3]","[0.045124163201557585, 0.03950795277770386, 0.03821520546969121, 0.029342377873812234, 0.02610729117009809, 0.02515844579903639, 0.021704496390564897, 0.016745050649195993, 0.015144720148457306, 0.013550304278354562]","[4, 12, 9, 8, 2, 5, 0, 3, 11, 7]","[-0.06679453873668446, -0.050280323390070915, -0.03997559641715515, -0.03150002504173379, -0.027126698378889764, -0.024515812563535994, -0.022168024615477667, -0.019566227882475064, -0.011638863384823369, -0.00659576270713294]",0.2813652822674336,-0.30522656491054967,24,"[4, 12, 9, 8, 2, 5, 0, 3, 11, 7, 10, 6, 1]","[-0.06679453873668446, -0.050280323390070915, -0.03997559641715515, -0.03150002504173379, -0.027126698378889764, -0.024515812563535994, -0.022168024615477667, -0.019566227882475064, -0.011638863384823369, -0.00659576270713294, -0.0024301063784890995, -0.0020102492919201707, -0.0006243361221612511]",0.7186347177325665,"[4, 0, 5, 7, 10, 2, 8, 1, 9, 3]","[0.045124163201557585, 0.03950795277770386, 0.03821520546969121, 0.029342377873812234, 0.02610729117009809, 0.02515844579903639, 0.021704496390564897, 0.016745050649195993, 0.015144720148457306, 0.013550304278354562]","[4, 12, 9, 8, 2, 5, 0, 3, 11, 7]","[-0.06679453873668446, -0.050280323390070915, -0.03997559641715515, -0.03150002504173379, -0.027126698378889764, -0.024515812563535994, -0.022168024615477667, -0.019566227882475064, -0.011638863384823369, -0.00659576270713294]",0.2813652822674336,-0.30522656491054967
35,19,19,"[5, 7, 1, 6, 2, 9, 0, 4, 8, 3]","[-0.03180659103164975, -0.0248266903898327, -0.021364461475197643, -0.02059440309590848, -0.018983693693021768, -0.014408660825143532, -0.013168135137181078, -0.010667899562684834, -0.0025045602399830598, -0.0016981145115377281]",0.8869063268022535,"[5, 8, 6, 0, 1, 2, 4, 3, 7]","[0.032446954906268144, 0.01752244619014427, 0.014615737342503182, 0.01323681091032596, 0.011697591411573997, 0.010460886644689183, 0.008775263536418089, 0.0029733036674186608, 0.0013646785884050096]","[5, 7, 1, 6, 2, 9, 0, 4, 8, 3]","[-0.03180659103164975, -0.0248266903898327, -0.021364461475197643, -0.02059440309590848, -0.018983693693021768, -0.014408660825143532, -0.013168135137181078, -0.010667899562684834, -0.0025045602399830598, -0.0016981145115377281]",0.1130936731977465,-0.16002320996214056,19,"[5, 7, 1, 6, 2, 9, 0, 4, 8, 3]","[-0.03180659103164975, -0.0248266903898327, -0.021364461475197643, -0.02059440309590848, -0.018983693693021768, -0.014408660825143532, -0.013168135137181078, -0.010667899562684834, -0.0025045602399830598, -0.0016981145115377281]",0.8869063268022535,"[5, 8, 6, 0, 1, 2, 4, 3, 7]","[0.032446954906268144, 0.01752244619014427, 0.014615737342503182, 0.01323681091032596, 0.011697591411573997, 0.010460886644689183, 0.008775263536418089, 0.0029733036674186608, 0.0013646785884050096]","[5, 7, 1, 6, 2, 9, 0, 4, 8, 3]","[-0.03180659103164975, -0.0248266903898327, -0.021364461475197643, -0.02059440309590848, -0.018983693693021768, -0.014408660825143532, -0.013168135137181078, -0.010667899562684834, -0.0025045602399830598, -0.0016981145115377281]",0.1130936731977465,-0.16002320996214056,19,"[5, 7, 1, 6, 2, 9, 0, 4, 8, 3]","[-0.03180659103164975, -0.0248266903898327, -0.021364461475197643, -0.02059440309590848, -0.018983693693021768, -0.014408660825143532, -0.013168135137181078, -0.010667899562684834, -0.0025045602399830598, -0.0016981145115377281]",0.8869063268022535,"[5, 8, 6, 0, 1, 2, 4, 3, 7]","[0.032446954906268144, 0.01752244619014427, 0.014615737342503182, 0.01323681091032596, 0.011697591411573997, 0.010460886644689183, 0.008775263536418089, 0.0029733036674186608, 0.0013646785884050096]","[5, 7, 1, 6, 2, 9, 0, 4, 8, 3]","[-0.03180659103164975, -0.0248266903898327, -0.021364461475197643, -0.02059440309590848, -0.018983693693021768, -0.014408660825143532, -0.013168135137181078, -0.010667899562684834, -0.0025045602399830598, -0.0016981145115377281]",0.1130936731977465,-0.16002320996214056
36,56,56,"[17, 15, 8]","[-0.2839103105095843, -0.2038841378647637, -0.20030340230582094]",-0.029274357311911664,"[8, 33, 34, 15, 31, 9, 17, 12, 4, 23]","[0.20044929849372026, 0.18260466371515624, 0.17845466705650517, 0.17735739827654137, 0.1237436943411688, 0.12313346082485976, 0.11589507683087755, 0.10525004043098184, 0.10213249803621398, 0.09933633160809875]","[17, 15, 8, 11, 2, 6, 13, 5, 0, 1]","[-0.2839103105095843, -0.2038841378647637, -0.20030340230582094, -0.1564425409587011, -0.15275202433835694, -0.145686164483209, -0.12470488485454374, -0.11454527875752196, -0.10273223896922948, -0.09942032953442817]",2.395831334622814,-2.0546548279910715,56,"[17, 15, 8]","[-0.2839103105095843, -0.2038841378647637, -0.20030340230582094]",-0.029274357311911664,"[8, 33, 34, 15, 31, 9, 17, 12, 4, 23]","[0.20044929849372026, 0.18260466371515624, 0.17845466705650517, 0.17735739827654137, 0.1237436943411688, 0.12313346082485976, 0.11589507683087755, 0.10525004043098184, 0.10213249803621398, 0.09933633160809875]","[17, 15, 8, 11, 2, 6, 13, 5, 0, 1]","[-0.2839103105095843, -0.2038841378647637, -0.20030340230582094, -0.1564425409587011, -0.15275202433835694, -0.145686164483209, -0.12470488485454374, -0.11454527875752196, -0.10273223896922948, -0.09942032953442817]",2.395831334622814,-2.0546548279910715,56,"[17, 15, 8]","[-0.2839103105095843, -0.2038841378647637, -0.20030340230582094]",-0.029274357311911664,"[8, 33, 34, 15, 31, 9, 17, 12, 4, 23]","[0.20044929849372026, 0.18260466371515624, 0.17845466705650517, 0.17735739827654137, 0.1237436943411688, 0.12313346082485976, 0.11589507683087755, 0.10525004043098184, 0.10213249803621398, 0.09933633160809875]","[17, 15, 8, 11, 2, 6, 13, 5, 0, 1]","[-0.2839103105095843, -0.2038841378647637, -0.20030340230582094, -0.1564425409587011, -0.15275202433835694, -0.145686164483209, -0.12470488485454374, -0.11454527875752196, -0.10273223896922948, -0.09942032953442817]",2.395831334622814,-2.0546548279910715
37,120,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
38,21,21,"[3, 1, 7, 8, 2, 9, 5, 6, 4, 0]","[-0.08735093931038226, -0.08027541589608193, -0.04895620168175462, -0.03968279791546988, -0.033239894506785335, -0.023720444335659972, -0.011951547631732208, -0.010476024106476592, -0.010062301075642729, -0.005621963596010696]",0.7207801925213697,"[9, 8, 7, 4, 2, 10, 5, 1, 3, 6]","[0.07726449189135183, 0.051794704738570715, 0.032152759734889305, 0.031236281215787583, 0.026952086682286915, 0.021503423417416078, 0.011533002858174315, 0.010490333476986415, 0.008877458961839413, 0.005096248507740214]","[3, 1, 7, 8, 2, 9, 5, 6, 4, 0]","[-0.08735093931038226, -0.08027541589608193, -0.04895620168175462, -0.03968279791546988, -0.033239894506785335, -0.023720444335659972, -0.011951547631732208, -0.010476024106476592, -0.010062301075642729, -0.005621963596010696]",0.27921980747863007,-0.35133753005599616,21,"[3, 1, 7, 8, 2, 9, 5, 6, 4, 0]","[-0.08735093931038226, -0.08027541589608193, -0.04895620168175462, -0.03968279791546988, -0.033239894506785335, -0.023720444335659972, -0.011951547631732208, -0.010476024106476592, -0.010062301075642729, -0.005621963596010696]",0.7207801925213697,"[9, 8, 7, 4, 2, 10, 5, 1, 3, 6]","[0.07726449189135183, 0.051794704738570715, 0.032152759734889305, 0.031236281215787583, 0.026952086682286915, 0.021503423417416078, 0.011533002858174315, 0.010490333476986415, 0.008877458961839413, 0.005096248507740214]","[3, 1, 7, 8, 2, 9, 5, 6, 4, 0]","[-0.08735093931038226, -0.08027541589608193, -0.04895620168175462, -0.03968279791546988, -0.033239894506785335, -0.023720444335659972, -0.011951547631732208, -0.010476024106476592, -0.010062301075642729, -0.005621963596010696]",0.27921980747863007,-0.35133753005599616,21,"[3, 1, 7, 8, 2, 9, 5, 6, 4, 0]","[-0.08735093931038226, -0.08027541589608193, -0.04895620168175462, -0.03968279791546988, -0.033239894506785335, -0.023720444335659972, -0.011951547631732208, -0.010476024106476592, -0.010062301075642729, -0.005621963596010696]",0.7207801925213697,"[9, 8, 7, 4, 2, 10, 5, 1, 3, 6]","[0.07726449189135183, 0.051794704738570715, 0.032152759734889305, 0.031236281215787583, 0.026952086682286915, 0.021503423417416078, 0.011533002858174315, 0.010490333476986415, 0.008877458961839413, 0.005096248507740214]","[3, 1, 7, 8, 2, 9, 5, 6, 4, 0]","[-0.08735093931038226, -0.08027541589608193, -0.04895620168175462, -0.03968279791546988, -0.033239894506785335, -0.023720444335659972, -0.011951547631732208, -0.010476024106476592, -0.010062301075642729, -0.005621963596010696]",0.27921980747863007,-0.35133753005599616
39,34,34,"[5, 8, 7, 10, 3, 12, 9, 1, 4, 11, 0, 2, 6]","[-0.016870265259138616, -0.01684034375803265, -0.014416870189388562, -0.013286255302187144, -0.012031810979855227, -0.011053335531676776, -0.01012502422666018, -0.009604620989947079, -0.00872218952929091, -0.008046971933794498, -0.007632818435566516, -0.007209710418054316, -0.0036949969502686267]",0.8349759953305685,"[18, 14, 13, 3, 15, 0, 12, 19, 10, 16]","[0.013574887677740743, 0.01234502194558542, 0.011619812720802742, 0.010976547226013166, 0.010859531684408124, 0.009750122573397526, 0.009265052318237384, 0.008465287425373579, 0.008190054052163076, 0.008053946990212082]","[5, 8, 7, 10, 3, 12, 9, 1, 4, 11]","[-0.016870265259138616, -0.01684034375803265, -0.014416870189388562, -0.013286255302187144, -0.012031810979855227, -0.011053335531676776, -0.01012502422666018, -0.009604620989947079, -0.00872218952929091, -0.008046971933794498]",0.1650240046694315,-0.13953521350386108,34,"[5, 8, 7, 10, 3, 12, 9, 1, 4, 11, 0, 2, 6]","[-0.016870265259138616, -0.01684034375803265, -0.014416870189388562, -0.013286255302187144, -0.012031810979855227, -0.011053335531676776, -0.01012502422666018, -0.009604620989947079, -0.00872218952929091, -0.008046971933794498, -0.007632818435566516, -0.007209710418054316, -0.0036949969502686267]",0.8349759953305685,"[18, 14, 13, 3, 15, 0, 12, 19, 10, 16]","[0.013574887677740743, 0.01234502194558542, 0.011619812720802742, 0.010976547226013166, 0.010859531684408124, 0.009750122573397526, 0.009265052318237384, 0.008465287425373579, 0.008190054052163076, 0.008053946990212082]","[5, 8, 7, 10, 3, 12, 9, 1, 4, 11]","[-0.016870265259138616, -0.01684034375803265, -0.014416870189388562, -0.013286255302187144, -0.012031810979855227, -0.011053335531676776, -0.01012502422666018, -0.009604620989947079, -0.00872218952929091, -0.008046971933794498]",0.1650240046694315,-0.13953521350386108,34,"[5, 8, 7, 10, 3, 12, 9, 1, 4, 11, 0, 2, 6]","[-0.016870265259138616, -0.01684034375803265, -0.014416870189388562, -0.013286255302187144, -0.012031810979855227, -0.011053335531676776, -0.01012502422666018, -0.009604620989947079, -0.00872218952929091, -0.008046971933794498, -0.007632818435566516, -0.007209710418054316, -0.0036949969502686267]",0.8349759953305685,"[18, 14, 13, 3, 15, 0, 12, 19, 10, 16]","[0.013574887677740743, 0.01234502194558542, 0.011619812720802742, 0.010976547226013166, 0.010859531684408124, 0.009750122573397526, 0.009265052318237384, 0.008465287425373579, 0.008190054052163076, 0.008053946990212082]","[5, 8, 7, 10, 3, 12, 9, 1, 4, 11]","[-0.016870265259138616, -0.01684034375803265, -0.014416870189388562, -0.013286255302187144, -0.012031810979855227, -0.011053335531676776, -0.01012502422666018, -0.009604620989947079, -0.00872218952929091, -0.008046971933794498]",0.1650240046694315,-0.13953521350386108
40,51,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
41,182,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
42,220,220,"[44, 35]","[-1.3925191112255666, -1.3468546697167887]",-0.6964817174821971,"[69, 88, 95, 7, 63, 92, 79, 12, 86, 45]","[1.1307103154006068, 0.8962773885659359, 0.8373479001248221, 0.832251676984093, 0.8311032961332874, 0.8285763558958784, 0.8281809970593218, 0.8259446033500454, 0.7872754280261874, 0.7773703066674524]","[44, 35, 39, 106, 17, 89, 73, 104, 61, 65]","[-1.3925191112255666, -1.3468546697167887, -1.0757664633593398, -1.0272885882335985, -0.8895295340310999, -0.8750662916429754, -0.8705507953880574, -0.8517283843811192, -0.8017417475939959, -0.746278970603158]",38.58887716179623,-39.63176922525639,220,"[35, 43]","[-1.2427323208682117, -1.1697286660270798]",-0.3887638958515054,"[89, 71, 87, 65, 96, 81, 11, 59, 8, 4]","[0.9320019203630214, 0.8797225468092711, 0.8563786005062014, 0.8457367382578028, 0.8107781514056451, 0.7686595468103095, 0.7653154562716965, 0.7330229559273403, 0.7255586702196338, 0.7009000685126979]","[35, 43, 105, 39, 87, 17, 104, 24, 59, 71]","[-1.2427323208682117, -1.1697286660270798, -0.9495815328374109, -0.9359946695353129, -0.8839755418224813, -0.8253100696885114, -0.8044978866349768, -0.7858699384395635, -0.7848770340399507, -0.7661907323269229]",35.50540072301063,-36.52909781405442,220,"[35, 43]","[-1.2427323208682117, -1.1697286660270798]",-0.3887638958515054,"[89, 71, 87, 65, 96, 81, 11, 59, 8, 4]","[0.9320019203630214, 0.8797225468092711, 0.8563786005062014, 0.8457367382578028, 0.8107781514056451, 0.7686595468103095, 0.7653154562716965, 0.7330229559273403, 0.7255586702196338, 0.7009000685126979]","[35, 43, 105, 39, 87, 17, 104, 24, 59, 71]","[-1.2427323208682117, -1.1697286660270798, -0.9495815328374109, -0.9359946695353129, -0.8839755418224813, -0.8253100696885114, -0.8044978866349768, -0.7858699384395635, -0.7848770340399507, -0.7661907323269229]",35.50540072301063,-36.52909781405442
43,150,150,"[63, 52, 36, 50, 28, 54, 45, 64, 12, 62, 55, 44, 33, 35, 8, 60]","[-0.08771859096624424, -0.08621501969061668, -0.08526307351554553, -0.06713293947139443, -0.06476437036855073, -0.06464705059948937, -0.06404471432803922, -0.06343306192107828, -0.06323484054187875, -0.0626385291371795, -0.06262260617903975, -0.05750997766393407, -0.05556578373253098, -0.05525496770704502, -0.05463585377221415, -0.05244462786442592]",-0.0017613792659908686,"[67, 10, 66, 0, 20, 40, 27, 7, 11, 59]","[0.12203927766636621, 0.07482845797431685, 0.07129891528012533, 0.06630807445607347, 0.06604317975282813, 0.06488139272981258, 0.0607014868136209, 0.05978133575324262, 0.057714697456574565, 0.055588648704571]","[63, 52, 36, 50, 28, 54, 45, 64, 12, 62]","[-0.08771859096624424, -0.08621501969061668, -0.08526307351554553, -0.06713293947139443, -0.06476437036855073, -0.06464705059948937, -0.06404471432803922, -0.06343306192107828, -0.06323484054187875, -0.0626385291371795]",2.222160393447808,-2.2675250216410237,150,"[63, 52, 36, 50, 28, 54, 45, 64, 12, 62, 55, 44, 33, 35, 8, 60]","[-0.08771859096624424, -0.08621501969061668, -0.08526307351554553, -0.06713293947139443, -0.06476437036855073, -0.06464705059948937, -0.06404471432803922, -0.06343306192107828, -0.06323484054187875, -0.0626385291371795, -0.06262260617903975, -0.05750997766393407, -0.05556578373253098, -0.05525496770704502, -0.05463585377221415, -0.05244462786442592]",-0.0017613792659908686,"[67, 10, 66, 0, 20, 40, 27, 7, 11, 59]","[0.12203927766636621, 0.07482845797431685, 0.07129891528012533, 0.06630807445607347, 0.06604317975282813, 0.06488139272981258, 0.0607014868136209, 0.05978133575324262, 0.057714697456574565, 0.055588648704571]","[63, 52, 36, 50, 28, 54, 45, 64, 12, 62]","[-0.08771859096624424, -0.08621501969061668, -0.08526307351554553, -0.06713293947139443, -0.06476437036855073, -0.06464705059948937, -0.06404471432803922, -0.06343306192107828, -0.06323484054187875, -0.0626385291371795]",2.222160393447808,-2.2675250216410237,150,"[63, 52, 36, 50, 28, 54, 45, 64, 12, 62, 55, 44, 33, 35, 8, 60]","[-0.08771859096624424, -0.08621501969061668, -0.08526307351554553, -0.06713293947139443, -0.06476437036855073, -0.06464705059948937, -0.06404471432803922, -0.06343306192107828, -0.06323484054187875, -0.0626385291371795, -0.06262260617903975, -0.05750997766393407, -0.05556578373253098, -0.05525496770704502, -0.05463585377221415, -0.05244462786442592]",-0.0017613792659908686,"[67, 10, 66, 0, 20, 40, 27, 7, 11, 59]","[0.12203927766636621, 0.07482845797431685, 0.07129891528012533, 0.06630807445607347, 0.06604317975282813, 0.06488139272981258, 0.0607014868136209, 0.05978133575324262, 0.057714697456574565, 0.055588648704571]","[63, 52, 36, 50, 28, 54, 45, 64, 12, 62]","[-0.08771859096624424, -0.08621501969061668, -0.08526307351554553, -0.06713293947139443, -0.06476437036855073, -0.06464705059948937, -0.06404471432803922, -0.06343306192107828, -0.06323484054187875, -0.0626385291371795]",2.222160393447808,-2.2675250216410237
